SR4_J2, XXXX-05-01 ,1,10
SR4_J2, XXXX-06-01 ,1,10
SR4_J2, XXXX-07-01 ,1,10
SR4_J2, XXXX-08-01 ,1,10
SR4_J2, XXXX-09-01 ,1,10
Ag1_GW2, XXXX-01-01 ,1,0
Ag1_GW2, XXXX-02-01 ,1,0
Ag1_GW2, XXXX-03-01 ,1,0
Ag1_GW2, XXXX-04-01 ,1,0
Ag1_GW2, XXXX-05-01 ,1,0
Ag1_GW2, XXXX-06-01 ,1,0
Ag1_GW2, XXXX-07-01 ,1,0
Ag1_GW2, XXXX-08-01 ,1,0
Ag1_GW2, XXXX-09-01 ,1,0
SR3_Hp1, XXXX-01-01 ,1,50
SR3_Hp1, XXXX-02-01 ,1,50
SR3_Hp1, XXXX-03-01 ,1,50
SR3_Hp1, XXXX-04-01 ,1,50
SR3_Hp1, XXXX-05-01 ,1,50
SR3_Hp1, XXXX-06-01 ,1,50
SR3_Hp1, XXXX-07-01 ,1,50
SR3_Hp1, XXXX-08-01 ,1,50
SR3_Hp1, XXXX-09-01 ,1,50
J2_Ag2, XXXX-01-01 ,1,0
J2_Ag2, XXXX-02-01 ,1,0
J2_Ag2, XXXX-03-01 ,1,0
J2_Ag2, XXXX-04-01 ,1,0
J2_Ag2, XXXX-05-01 ,1,0
J2_Ag2, XXXX-06-01 ,1,0
J2_Ag2, XXXX-07-01 ,1,0
J2_Ag2, XXXX-08-01 ,1,0
J2_Ag2, XXXX-09-01 ,1,0
Urb1_GW1, XXXX-01-01 ,1,0
Urb1_GW1, XXXX-02-01 ,1,0
Urb1_GW1, XXXX-03-01 ,1,0
Urb1_GW1, XXXX-04-01 ,1,0
Urb1_GW1, XXXX-05-01 ,1,0
Urb1_GW1, XXXX-06-01 ,1,0
Urb1_GW1, XXXX-07-01 ,1,0
Urb1_GW1, XXXX-08-01 ,1,0
Urb1_GW1, XXXX-09-01 ,1,0
SR4_Urb2, XXXX-01-01 ,1,0
SR4_Urb2, XXXX-02-01 ,1,0
SR4_Urb2, XXXX-03-01 ,1,0
SR4_Urb2, XXXX-04-01 ,1,0
SR4_Urb2, XXXX-05-01 ,1,0
SR4_Urb2, XXXX-06-01 ,1,0
SR4_Urb2, XXXX-07-01 ,1,0
SR4_Urb2, XXXX-08-01 ,1,0
SR4_Urb2, XXXX-09-01 ,1,0
GW1_Urb1, XXXX-01-01 ,1,0
GW1_Urb1, XXXX-02-01 ,1,0
GW1_Urb1, XXXX-03-01 ,1,0
GW1_Urb1, XXXX-04-01 ,1,0
GW1_Urb1, XXXX-05-01 ,1,0
GW1_Urb1, XXXX-06-01 ,1,0
GW1_Urb1, XXXX-07-01 ,1,0
GW1_Urb1, XXXX-08-01 ,1,0
GW1_Urb1, XXXX-09-01 ,1,0
Ag2_J3, XXXX-01-01 ,1,0
Ag2_J3, XXXX-02-01 ,1,0
Ag2_J3, XXXX-03-01 ,1,0
Ag2_J3, XXXX-04-01 ,1,0
Ag2_J3, XXXX-05-01 ,1,0
Ag2_J3, XXXX-06-01 ,1,0
Ag2_J3, XXXX-07-01 ,1,0
Ag2_J3, XXXX-08-01 ,1,0
Ag2_J3, XXXX-09-01 ,1,0
J3_EndPt, XXXX-01-01 ,1,10
J3_EndPt, XXXX-02-01 ,1,10
J3_EndPt, XXXX-03-01 ,1,10
J3_EndPt, XXXX-04-01 ,1,10
J3_EndPt, XXXX-05-01 ,1,10
J3_EndPt, XXXX-06-01 ,1,10
J3_EndPt, XXXX-07-01 ,1,10
J3_EndPt, XXXX-08-01 ,1,10
J3_EndPt, XXXX-09-01 ,1,10
SR1_Urb1, XXXX-01-01 ,1,0
SR1_Urb1, XXXX-02-01 ,1,0
SR1_Urb1, XXXX-03-01 ,1,0
SR1_Urb1, XXXX-04-01 ,1,0
SR1_Urb1, XXXX-05-01 ,1,0
SR1_Urb1, XXXX-06-01 ,1,0
SR1_Urb1, XXXX-07-01 ,1,0
SR1_Urb1, XXXX-08-01 ,1,0
SR1_Urb1, XXXX-09-01 ,1,0
